日期,區別,里別,病例數
2015/08/16,東區,龍山里,1
2015/08/16,南區,府南里,2
2015/08/16,歸仁區,八甲里,1
2015/08/16,南區,新興里,3
2015/08/16,中西區,安海里,2
2015/08/16,中西區,民生里,4
2015/08/16,北區,勝安里,1
2015/08/16,北區,成功里,1
2015/08/16,中西區,中正里,2
2015/08/16,安南區,安富里,3
2015/08/16,東區,崇成里,1
2015/08/16,北區,六甲里,4
2015/08/16,永康區,大橋里,2
2015/08/16,北區,國姓里,3
2015/08/16,新營區,延平里,1
2015/08/16,北區,大港里,1
2015/08/16,學甲區,明宜里,2
2015/08/16,東區,成大里,1
2015/08/16,安南區,佃東里,1
2015/08/16,安平區,石門里,1
2015/08/16,北區,玉皇里,1
2015/08/16,善化區,文昌里,1
2015/08/16,東區,東門里,1
2015/08/16,安南區,國安里,1
2015/08/16,北區,實踐里,3
2015/08/16,安平區,文平里,2
2015/08/16,永康區,中華里,1
2015/08/16,東區,崇文里,2
2015/08/16,北區,文元里,1
2015/08/16,北區,大豐里,1
2015/08/16,南區,大恩里,2
2015/08/16,永康區,蔦松里,1
2015/08/16,北區,大道里,1
2015/08/16,佳里區,安西里,1
2015/08/16,南區,廣州里,1
2015/08/16,北區,文成里,2
2015/08/16,北區,延平里,3
2015/08/16,中西區,大涼里,1
2015/08/16,中西區,藥王里,1
2015/08/16,南區,鯤鯓里,1
2015/08/16,永康區,三合里,1
2015/08/16,東區,自強里,1
2015/08/16,南區,興農里,1
2015/08/16,北區,五福里,1
2015/08/16,安平區,怡平里,1
2015/08/16,永康區,網寮里,1
2015/08/16,北區,和順里,2
2015/08/16,中西區,光賢里,1
2015/08/16,北區,興南里,1
2015/08/16,南區,日新里,1
2015/08/16,北區,中樓里,1
2015/08/16,北區,正風里,5
2015/08/16,永康區,鹽洲里,1
2015/08/16,北區,三德里,1
2015/08/16,永康區,安康里,2
2015/08/16,中西區,西湖里,1
2015/08/16,新營區,太南里,1
2015/08/16,南區,南華里,1
2015/08/16,安平區,育平里,1
2015/08/16,安南區,海西里,1
2015/08/16,中西區,三合里,2
2015/08/16,仁德區,一甲里,1
2015/08/16,安南區,溪心里,1
2015/08/16,安南區,溪墘里,1
2015/08/16,永康區,中興里,1
2015/08/16,南區,金華里,1
2015/08/16,永康區,五王里,2
2015/08/16,北區,長德里,1
2015/08/16,歸仁區,看東里,1
2015/08/17,安南區,梅花里,1
2015/08/17,北區,成德里,2
2015/08/17,中西區,郡西里,1
2015/08/17,北區,成功里,7
2015/08/17,北區,中樓里,8
2015/08/17,中西區,保安里,1
2015/08/17,永康區,六合里,3
2015/08/17,中西區,法華里,1
2015/08/17,永康區,成功里,1
2015/08/17,安南區,溪東里,1
2015/08/17,東區,南聖里,2
2015/08/17,永康區,復國里,3
2015/08/17,中西區,民權里,3
2015/08/17,安南區,新順里,1
2015/08/17,北區,延平里,4
2015/08/17,安南區,溪頂里,1
2015/08/17,南區,文華里,2
2015/08/17,北區,振興里,3
2015/08/17,北區,永祥里,3
2015/08/17,安南區,州南里,2
2015/08/17,安南區,海南里,2
2015/08/17,安平區,國平里,2
2015/08/17,安南區,幸福里,4
2015/08/17,北區,小康里,7
2015/08/17,東區,小東里,2
2015/08/17,永康區,甲頂里,2
2015/08/17,中西區,銀同里,2
2015/08/17,中西區,安海里,2
2015/08/17,中西區,民生里,5
2015/08/17,北區,勝安里,3
2015/08/17,仁德區,成功里,1
2015/08/17,佳里區,東寧里,1
2015/08/17,中西區,普濟里,1
2015/08/17,安南區,安富里,1
2015/08/17,山上區,平陽里,1
2015/08/17,北區,六甲里,2
2015/08/17,永康區,大橋里,1
2015/08/17,南區,明亮里,2
2015/08/17,北區,國姓里,3
2015/08/17,永康區,北灣里,1
2015/08/17,北區,光武里,2
2015/08/17,新營區,延平里,3
2015/08/17,北區,大港里,1
2015/08/17,安南區,鳳凰里,1
2015/08/17,安南區,青草里,1
2015/08/17,永康區,西橋里,0
2015/08/17,東區,泉南里,1
2015/08/17,北區,開元里,2
2015/08/17,安南區,佃東里,1
2015/08/17,北區,玉皇里,3
2015/08/17,南區,喜東里,1
2015/08/17,北區,興北里,2
2015/08/17,北區,實踐里,2
2015/08/17,安平區,文平里,1
2015/08/17,安南區,淵東里,1
2015/08/17,北區,仁愛里,2
2015/08/17,安南區,理想里,1
2015/08/17,北區,文元里,2
2015/08/17,南區,大恩里,2
2015/08/17,南區,文南里,3
2015/08/17,永康區,鹽行里,2
2015/08/17,東區,衛國里,1
2015/08/17,安南區,海佃里,1
2015/08/17,北區,大道里,1
2015/08/17,新市區,永就里,1
2015/08/17,北區,文成里,3
2015/08/17,北區,正覺里,5
2015/08/17,安南區,佃西里,1
2015/08/17,南區,明興里,1
2015/08/17,中西區,民主里,1
2015/08/17,學甲區,秀昌里,1
2015/08/17,永康區,三合里,3
2015/08/17,南區,新興里,2
2015/08/17,安南區,安東里,4
2015/08/17,北區,興南里,2
2015/08/17,新營區,南興里,1
2015/08/17,仁德區,仁義里,1
2015/08/17,北區,和順里,3
2015/08/17,東區,大同里,1
2015/08/17,永康區,埔園里,1
2015/08/17,永康區,中興里,1
2015/08/17,北區,正風里,2
2015/08/17,北區,五福里,3
2015/08/17,北區,三德里,1
2015/08/17,麻豆區,麻口里,1
2015/08/17,永康區,安康里,2
2015/08/17,東區,莊敬里,1
2015/08/17,南區,南華里,2
2015/08/17,南區,新昌里,1
2015/08/17,善化區,東關里,1
2015/08/17,北區,東興里,1
2015/08/17,北區,大山里,1
2015/08/17,安南區,溪心里,1
2015/08/17,新營區,好平里,1
2015/08/17,中西區,仙草里,1
2015/08/17,永康區,王行里,1
2015/08/17,安南區,東和里,1
2015/08/18,安平區,億載里,1
2015/08/18,北區,長榮里,1
2015/08/18,中西區,郡西里,1
2015/08/18,北區,成功里,2
2015/08/18,北區,中樓里,5
2015/08/18,中西區,萬昌里,1
2015/08/18,安南區,頂安里,1
2015/08/18,安南區,溪東里,1
2015/08/18,北區,六甲里,3
2015/08/18,東區,忠孝里,1
2015/08/18,北區,延平里,4
2015/08/18,仁德區,新田里,1
2015/08/18,安南區,溪頂里,1
2015/08/18,南區,開南里,3
2015/08/18,南區,文華里,3
2015/08/18,永康區,龍潭里,2
2015/08/18,中西區,仙草里,1
2015/08/18,北區,大山里,1
2015/08/18,北區,振興里,1
2015/08/18,安南區,幸福里,2
2015/08/18,北區,小康里,6
2015/08/18,善化區,文正里,1
2015/08/18,中西區,永福里,1
2015/08/18,安南區,理想里,3
2015/08/18,永康區,甲頂里,4
2015/08/18,南區,府南里,1
2015/08/18,仁德區,仁德里,1
2015/08/18,善化區,光文里,1
2015/08/18,北區,長德里,1
2015/08/18,中西區,民生里,4
2015/08/18,永康區,南灣里,1
2015/08/18,中西區,中正里,3
2015/08/18,安南區,安西里,1
2015/08/18,佳里區,鎮山里,1
2015/08/18,安南區,安富里,2
2015/08/18,中西區,民權里,3
2015/08/18,永康區,大橋里,2
2015/08/18,南區,明亮里,1
2015/08/18,中西區,三民里,1
2015/08/18,北區,國姓里,4
2015/08/18,東區,富強里,1
2015/08/18,東區,仁和里,2
2015/08/18,北區,光武里,2
2015/08/18,新營區,延平里,1
2015/08/18,北區,大港里,1
2015/08/18,安南區,鳳凰里,1
2015/08/18,中西區,郡王里,1
2015/08/18,北區,正覺里,5
2015/08/18,安平區,華平里,1
2015/08/18,將軍區,長沙里,1
2015/08/18,北區,開元里,1
2015/08/18,仁德區,二行里,1
2015/08/18,北區,玉皇里,2
2015/08/18,安南區,大安里,2
2015/08/18,北區,賢北里,1
2015/08/18,南區,喜東里,1
2015/08/18,中西區,三合里,2
2015/08/18,北區,三德里,3
2015/08/18,北區,興北里,2
2015/08/18,北區,實踐里,4
2015/08/18,南區,光明里,1
2015/08/18,安南區,淵東里,1
2015/08/18,安南區,州南里,2
2015/08/18,東區,東光里,2
2015/08/18,北區,文元里,2
2015/08/18,仁德區,後壁里,1
2015/08/18,南區,大恩里,2
2015/08/18,南區,文南里,2
2015/08/18,安南區,海佃里,1
2015/08/18,永康區,復華里,1
2015/08/18,東區,泉南里,1
2015/08/18,安南區,長安里,1
2015/08/18,南區,白雪里,1
2015/08/18,北區,大道里,2
2015/08/18,南區,廣州里,3
2015/08/18,北區,文成里,5
2015/08/18,安南區,安東里,2
2015/08/18,永康區,東灣里,1
2015/08/18,東區,大德里,1
2015/08/18,學甲區,明宜里,1
2015/08/18,東區,成大里,1
2015/08/18,永康區,勝利里,1
2015/08/18,中西區,民主里,1
2015/08/18,永康區,東橋里,1
2015/08/18,南區,新興里,2
2015/08/18,中西區,光賢里,1
2015/08/18,永康區,西橋里,1
2015/08/18,新營區,新東里,1
2015/08/18,北區,五福里,1
2015/08/18,安平區,平通里,1
2015/08/18,安平區,怡平里,1
2015/08/18,東區,德光里,1
2015/08/18,北區,和順里,4
2015/08/18,安南區,國安里,1
2015/08/18,北區,元寶里,2
2015/08/18,北區,興南里,3
2015/08/18,北區,國興里,2
2015/08/18,歸仁區,後市里,1
2015/08/18,東區,後甲里,1
2015/08/18,新化區,太平里,1
2015/08/18,永康區,鹽洲里,1
2015/08/18,北區,成德里,7
2015/08/18,安南區,安慶里,2
2015/08/18,東區,崇文里,1
2015/08/18,永康區,安康里,3
2015/08/18,東區,莊敬里,2
2015/08/18,歸仁區,西埔里,1
2015/08/18,南區,南華里,1
2015/08/18,安南區,安和里,1
2015/08/18,南區,日新里,1
2015/08/18,東區,大同里,2
2015/08/18,安平區,建平里,1
2015/08/18,北區,永祥里,9
2015/08/18,南區,田寮里,1
2015/08/18,安南區,溪心里,1
2015/08/18,南區,喜北里,1
2015/08/18,中西區,天后里,1
2015/08/18,南區,金華里,1
2015/08/18,東區,裕農里,1
2015/08/18,安南區,東和里,1
2015/08/19,安南區,原佃里,2
2015/08/19,安南區,海東里,1
2015/08/19,安南區,梅花里,1
2015/08/19,北區,公園里,1
2015/08/19,中西區,郡西里,1
2015/08/19,北區,成功里,6
2015/08/19,永康區,尚頂里,2
2015/08/19,北區,中樓里,7
2015/08/19,中西區,保安里,1
2015/08/19,永康區,六合里,1
2015/08/19,東區,裕農里,2
2015/08/19,東區,中西里,1
2015/08/19,中西區,民權里,7
2015/08/19,北區,正覺里,5
2015/08/19,仁德區,新田里,1
2015/08/19,安南區,溪頂里,1
2015/08/19,南區,開南里,3
2015/08/19,西港區,南海里,1
2015/08/19,東區,莊敬里,1
2015/08/19,北區,永祥里,3
2015/08/19,安平區,國平里,1
2015/08/19,安南區,幸福里,4
2015/08/19,南區,府南里,1
2015/08/19,東區,龍山里,1
2015/08/19,永康區,甲頂里,2
2015/08/19,安南區,溪墘里,1
2015/08/19,中西區,協和里,2
2015/08/19,中西區,銀同里,1
2015/08/19,南區,田寮里,1
2015/08/19,北區,長德里,1
2015/08/19,中西區,民生里,2
2015/08/19,北區,勝安里,1
2015/08/19,中西區,中正里,1
2015/08/19,安南區,安西里,1
2015/08/19,東區,和平里,0
2015/08/19,官田區,二鎮里,1
2015/08/19,七股區,康榔里,1
2015/08/19,南區,再興里,2
2015/08/19,北區,六甲里,7
2015/08/19,永康區,大橋里,2
2015/08/19,南區,明亮里,2
2015/08/19,中西區,協進里,1
2015/08/19,北區,國姓里,3
2015/08/19,東區,富強里,1
2015/08/19,北區,大仁里,1
2015/08/19,北區,光武里,2
2015/08/19,新營區,延平里,1
2015/08/19,北區,大港里,1
2015/08/19,安南區,鳳凰里,1
2015/08/19,安平區,建平里,1
2015/08/19,安平區,華平里,1
2015/08/19,仁德區,仁義里,1
2015/08/19,安南區,大安里,1
2015/08/19,中西區,三合里,3
2015/08/19,南區,建南里,2
2015/08/19,南區,國宅里,1
2015/08/19,北區,實踐里,5
2015/08/19,永康區,二王里,3
2015/08/19,永康區,正強里,1
2015/08/19,安南區,理想里,2
2015/08/19,永康區,烏竹里,1
2015/08/19,北區,文元里,5
2015/08/19,北區,大豐里,3
2015/08/19,南區,大恩里,1
2015/08/19,南區,文南里,1
2015/08/19,南區,金華里,1
2015/08/19,安南區,海佃里,1
2015/08/19,永康區,復華里,1
2015/08/19,東區,東安里,1
2015/08/19,永康區,神洲里,1
2015/08/19,南區,廣州里,2
2015/08/19,北區,文成里,1
2015/08/19,北區,延平里,2
2015/08/19,中西區,大涼里,1
2015/08/19,中西區,藥王里,1
2015/08/19,東區,崇善里,1
2015/08/19,北區,成德里,3
2015/08/19,永康區,西勢里,1
2015/08/19,永康區,勝利里,3
2015/08/19,永康區,東橋里,1
2015/08/19,永康區,三合里,1
2015/08/19,南區,新興里,2
2015/08/19,中西區,光賢里,1
2015/08/19,南區,興農里,1
2015/08/19,永康區,西橋里,1
2015/08/19,東區,崇學里,1
2015/08/19,安平區,平通里,2
2015/08/19,南區,新生里,1
2015/08/19,北區,和順里,2
2015/08/19,北區,元寶里,2
2015/08/19,北區,興南里,1
2015/08/19,北區,三德里,4
2015/08/19,永康區,安康里,2
2015/08/19,東區,崇誨里,1
2015/08/19,中西區,西湖里,1
2015/08/19,南區,南華里,1
2015/08/19,北區,華興里,2
2015/08/19,中西區,建國里,2
2015/08/19,安平區,育平里,3
2015/08/19,北區,大山里,2
2015/08/19,安南區,溪東里,1
2015/08/19,安南區,溪心里,1
2015/08/19,新營區,好平里,1
2015/08/19,北區,振興里,3
2015/08/19,南區,荔宅里,1
2015/08/19,永康區,五王里,1
2015/08/20,安南區,梅花里,1
2015/08/20,北區,公園里,1
2015/08/20,北區,永祥里,6
2015/08/20,北區,成功里,1
2015/08/20,永康區,尚頂里,1
2015/08/20,北區,中樓里,4
2015/08/20,中西區,保安里,2
2015/08/20,永康區,六合里,1
2015/08/20,安南區,溪東里,1
2015/08/20,東區,南聖里,1
2015/08/20,永康區,勝利里,3
2015/08/20,永康區,復國里,2
2015/08/20,北區,六甲里,2
2015/08/20,安南區,新順里,1
2015/08/20,北區,正覺里,3
2015/08/20,歸仁區,媽廟里,1
2015/08/20,安南區,安東里,1
2015/08/20,永康區,王行里,1
2015/08/20,東區,東聖里,2
2015/08/20,鹽水區,福得里,1
2015/08/20,北區,大和里,1
2015/08/20,永康區,安康里,1
2015/08/20,歸仁區,南保里,1
2015/08/20,新化區,北勢里,2
2015/08/20,南區,文華里,5
2015/08/20,北區,仁愛里,1
2015/08/20,永康區,中興里,1
2015/08/20,安南區,海南里,1
2015/08/20,安平區,國平里,1
2015/08/20,安南區,幸福里,2
2015/08/20,北區,小康里,1
2015/08/20,安南區,溪墘里,1
2015/08/20,東區,龍山里,1
2015/08/20,永康區,埔園里,1
2015/08/20,中西區,永福里,1
2015/08/20,安南區,四草里,1
2015/08/20,中西區,銀同里,1
2015/08/20,南區,田寮里,2
2015/08/20,中西區,安海里,4
2015/08/20,中西區,民生里,2
2015/08/20,北區,勝安里,1
2015/08/20,中西區,中正里,2
2015/08/20,仁德區,成功里,1
2015/08/20,佳里區,鎮山里,1
2015/08/20,安南區,安富里,2
2015/08/20,中西區,文賢里,0
2015/08/20,永康區,甲頂里,1
2015/08/20,中西區,赤嵌里,1
2015/08/20,中西區,民權里,1
2015/08/20,永康區,大橋里,3
2015/08/20,東區,忠孝里,1
2015/08/20,中西區,三民里,1
2015/08/20,北區,國姓里,7
2015/08/20,東區,富強里,2
2015/08/20,永康區,北灣里,2
2015/08/20,歸仁區,武東里,1
2015/08/20,北區,光武里,1
2015/08/20,新營區,延平里,2
2015/08/20,北區,開元里,1
2015/08/20,安平區,石門里,1
2015/08/20,仁德區,仁義里,1
2015/08/20,北區,大山里,1
2015/08/20,中西區,三合里,4
2015/08/20,永康區,永康里,1
2015/08/20,南區,建南里,3
2015/08/20,北區,興北里,1
2015/08/20,北區,實踐里,7
2015/08/20,南區,光明里,1
2015/08/20,永康區,三合里,1
2015/08/20,東區,圍下里,1
2015/08/20,東區,東光里,1
2015/08/20,北區,文元里,4
2015/08/20,北區,大豐里,1
2015/08/20,南區,大恩里,3
2015/08/20,南區,文南里,1
2015/08/20,東區,德高里,1
2015/08/20,永康區,復華里,2
2015/08/20,北區,玉皇里,2
2015/08/20,東區,崇德里,1
2015/08/20,南區,國宅里,1
2015/08/20,東區,東明里,2
2015/08/20,北區,文成里,1
2015/08/20,北區,延平里,7
2015/08/20,永康區,鹽行里,1
2015/08/20,北區,和順里,5
2015/08/20,南區,郡南里,1
2015/08/20,中西區,民主里,1
2015/08/20,永康區,東橋里,1
2015/08/20,南區,新興里,6
2015/08/20,關廟區,北花里,1
2015/08/20,中西區,公正里,1
2015/08/20,永康區,西橋里,1
2015/08/20,南區,新生里,1
2015/08/20,永康區,網寮里,1
2015/08/20,南區,明興里,1
2015/08/20,東區,大同里,3
2015/08/20,北區,元寶里,1
2015/08/20,北區,興南里,4
2015/08/20,安平區,平安里,1
2015/08/20,仁德區,後壁里,1
2015/08/20,中西區,水仙里,1
2015/08/20,永康區,復興里,1
2015/08/20,北區,成德里,4
2015/08/20,麻豆區,麻口里,3
2015/08/20,安南區,安慶里,4
2015/08/20,安南區,安順里,1
2015/08/20,永康區,崑山里,1
2015/08/20,北區,東興里,1
2015/08/20,安南區,安和里,2
2015/08/20,中西區,建國里,1
2015/08/20,東區,崇信里,2
2015/08/20,安平區,育平里,1
2015/08/20,安南區,海西里,1
2015/08/20,仁德區,一甲里,1
2015/08/20,北區,正風里,4
2015/08/20,安南區,溪心里,2
2015/08/20,中西區,天后里,1
2015/08/20,南區,金華里,4
2015/08/20,永康區,五王里,1
2015/08/20,北區,長德里,1
2015/08/21,安南區,原佃里,1
2015/08/21,安南區,梅花里,2
2015/08/21,北區,公園里,1
2015/08/21,北區,仁愛里,2
2015/08/21,北區,成功里,3
2015/08/21,永康區,尚頂里,3
2015/08/21,北區,中樓里,10
2015/08/21,中西區,保安里,3
2015/08/21,安平區,港仔里,1
2015/08/21,中西區,西賢里,2
2015/08/21,安南區,頂安里,1
2015/08/21,安南區,溪東里,4
2015/08/21,東區,大學里,1
2015/08/21,安南區,溪北里,1
2015/08/21,北區,六甲里,6
2015/08/21,永康區,復興里,1
2015/08/21,北區,正覺里,3
2015/08/21,永康區,大橋里,3
2015/08/21,安南區,溪頂里,2
2015/08/21,安平區,文平里,3
2015/08/21,北區,大和里,2
2015/08/21,南區,開南里,1
2015/08/21,南區,文華里,2
2015/08/21,永康區,龍潭里,2
2015/08/21,安南區,淵西里,1
2015/08/21,北區,永祥里,5
2015/08/21,北區,裕民里,1
2015/08/21,安南區,海南里,1
2015/08/21,北區,安民里,2
2015/08/21,南區,大忠里,1
2015/08/21,善化區,南關里,1
2015/08/21,東區,龍山里,3
2015/08/21,鹽水區,武廟里,1
2015/08/21,永康區,甲頂里,2
2015/08/21,東區,路東里,1
2015/08/21,中西區,銀同里,2
2015/08/21,南區,新興里,2
2015/08/21,中西區,進學里,1
2015/08/21,中西區,安海里,2
2015/08/21,中西區,民生里,3
2015/08/21,北區,勝安里,3
2015/08/21,中西區,中正里,5
2015/08/21,中西區,萬昌里,1
2015/08/21,佳里區,鎮山里,2
2015/08/21,新化區,太平里,1
2015/08/21,中西區,赤嵌里,1
2015/08/21,中西區,協和里,2
2015/08/21,中西區,民權里,3
2015/08/21,東區,富裕里,1
2015/08/21,北區,國姓里,3
2015/08/21,東區,富強里,2
2015/08/21,安南區,城東里,1
2015/08/21,北區,大仁里,1
2015/08/21,安南區,總頭里,1
